x,y,label
0.180818,0.937613,0
-0.947015,0.226127,0
-0.002951,0.162394,1
1.662643,-0.112315,1
1.324870,-0.594403,1
-1.026016,0.188603,0
-0.467834,0.803593,0
1.646089,-0.411857,1
-0.809486,0.804774,0
0.376437,-0.072015,1
0.414863,0.931394,0
-0.733868,0.578204,0
0.960693,0.295389,0
-0.936273,0.259345,0
-0.855144,0.963158,0
1.873549,-0.136726,1
2.016165,0.149419,1
-0.541379,0.955816,0
1.004730,-0.451471,1
-0.852025,0.629952,0
1.346755,-0.529773,1
-0.527804,0.824034,0
0.266125,0.800734,0
-0.590108,0.687258,0
-0.768973,-0.125558,0
-1.019712,-0.126668,0
0.042562,0.406426,1
-0.827575,0.407144,0
0.314405,1.024924,0
0.155159,1.035309,0
-0.265510,1.086138,0
1.971809,-0.171023,1
0.231001,0.357642,1
1.618044,-0.199844,1
-0.945317,0.194483,0
-0.079450,0.541681,1
1.562356,-0.432713,1
0.275181,0.998684,0
0.733337,-0.452824,1
-0.424304,0.766230,0
0.961105,0.087179,0
-0.777659,0.388704,0
-0.104296,0.884868,0
1.751860,0.248595,1
0.205944,-0.179330,1
-0.487941,0.672385,0
1.806352,0.312140,1
0.725531,0.793424,0
-0.006974,0.136021,1
2.036226,0.197638,1
1.578051,-0.495300,1
2.123686,0.296029,1
-0.813118,0.456998,0
0.011473,-0.049465,1
1.586082,-0.104430,1
1.000188,-0.612469,1
0.949988,0.071657,0
1.898277,0.323073,1
0.906104,0.012130,0
0.965371,0.607370,0
-0.825632,0.541928,0
-0.115933,1.058575,0
0.282694,0.760508,0
0.390652,0.704058,0
0.234074,-0.266558,1
1.924380,0.077281,1
0.857302,-0.589703,1
0.908589,0.455297,0
0.856864,0.265653,0
0.542340,-0.330692,1
0.575543,-0.405034,1
0.708207,0.858535,0
0.066005,0.933028,0
1.379743,-0.257874,1
1.704838,-0.040846,1
-0.537765,0.845932,0
1.060951,-0.421471,1
2.015999,0.088841,1
-1.048205,0.139648,0
0.515429,-0.295350,1
1.681785,-0.181519,1
0.486430,-0.599282,1
2.109392,0.174319,1
0.026735,0.140829,1
1.366405,-0.433891,1
1.885820,0.072442,1
2.056309,0.002924,1
0.600852,-0.490410,1
0.957252,0.020933,0
0.925629,0.289480,0
0.180341,-0.248056,1
-0.988905,0.336971,0
0.283171,-0.195355,1
1.131248,0.438166,0
0.560079,0.763614,0
0.291957,0.921712,0
0.737234,0.734642,0
-0.790088,0.322898,0
0.450005,0.959341,0
0.304794,-0.335428,1
0.042867,0.002023,1
0.196356,-0.053644,1
0.913583,-0.057197,0
0.298708,0.186608,1
1.044152,0.429728,0
0.017027,0.126841,1
0.128735,-0.144368,1
0.051903,-0.100808,1
-1.187090,0.037909,0
-0.960927,0.418781,0
0.176760,0.817900,0
0.405495,-0.361381,1
1.065083,-0.371198,1
0.558214,0.734139,0
1.982323,-0.224147,1
0.104804,0.441610,1
-0.759831,0.790445,0
-0.722279,0.585033,0
-0.370237,0.889716,0
2.055545,0.559054,1
-0.019255,0.114061,1
0.518992,0.898287,0
0.944233,0.480040,0
-0.510303,0.731175,0
0.037217,1.062852,0
2.020952,0.498291,1
0.808871,-0.261008,1
1.178927,-0.431457,1
0.695109,0.705869,0
-0.448634,1.041307,0
1.967125,0.505147,1
0.714605,-0.318196,1
1.018924,-0.353770,1
0.169679,0.106697,1
-0.122697,1.086988,0
0.760868,0.645347,0
0.160629,0.173702,1
1.016162,0.194742,0
0.146652,0.848584,0
-0.268599,0.987055,0
0.326531,-0.596904,1
1.661503,-0.091577,1
1.636776,-0.428419,1
0.516142,-0.185895,1
1.914300,0.144877,1
0.084809,1.148085,0
1.986617,0.354408,1
-0.450179,0.998443,0
0.199303,-0.122923,1
1.256939,-0.587448,1
-0.055892,0.850699,0
1.336701,-0.472366,1
-0.497051,1.038528,0
1.793571,0.339764,1
-0.067262,0.271670,1
0.007349,1.096293,0
0.954030,0.314297,0
-0.938672,0.228818,0
0.729995,-0.504328,1
2.192989,0.560286,1
0.050632,0.116593,1
0.599772,-0.319901,1
1.100394,-0.540302,1
1.649085,-0.097542,1
-0.095625,0.317328,1
0.773795,-0.425781,1
0.827420,0.411907,0
0.264970,-0.359065,1
0.839019,-0.415057,1
-0.338324,0.814484,0
0.345026,1.209035,0
1.604136,-0.224350,1
1.259443,-0.537396,1
1.528084,-0.230204,1
0.756261,0.641575,0
-0.777557,0.803760,0
0.427310,-0.339782,1
0.427088,0.939310,0
0.537122,0.626229,0
0.391887,0.828694,0
-1.072149,0.243325,0
0.161791,0.925688,0
0.803548,0.609762,0
1.344585,-0.376380,1
0.998706,-0.591766,1
0.140922,0.435727,1
0.173099,0.946604,0
-0.875358,0.669103,0
0.077639,0.322767,1
0.735000,0.699820,0
1.010955,0.293577,0
1.815022,0.068424,1
0.493508,0.832479,0
-0.842629,0.556841,0
-1.049968,0.501365,0
0.811467,0.346876,0
0.799286,0.568821,0
-0.641953,0.608188,0
-0.884996,0.340535,0
0.577101,-0.280528,1
0.025420,0.875579,0
0.566375,-0.424162,1
0.908948,0.504600,0
0.236997,-0.171496,1
1.293630,-0.390144,1
0.290149,0.098150,1
-1.100810,0.347068,0
0.677792,-0.518426,1
0.712268,-0.321029,1
1.215785,0.252839,0
0.274695,-0.187410,1
-0.052966,0.210212,1
0.493903,0.842899,0
0.024716,0.224720,1
0.734806,0.348428,0
0.510118,-0.417904,1
0.029697,0.172448,1
1.059075,-0.503778,1
0.879096,-0.501283,1
0.130151,0.408446,1
-0.959418,-0.126280,0
-0.778996,0.355984,0
0.832261,-0.540984,1
0.121675,0.814718,0
-0.081048,0.064572,1
0.862876,0.532266,0
-0.658709,0.509651,0
0.882806,-0.652873,1
0.208434,1.109841,0
-0.014421,0.469715,1
-0.163316,1.071761,0
0.124885,0.438533,1
1.938273,-0.285430,1
0.248691,0.189090,1
-0.864039,0.589885,0
-0.816437,0.418808,0
-0.157317,0.879146,0
0.318378,-0.263533,1
0.838157,0.741322,0
0.076239,0.257476,1
-0.154843,0.452935,1
1.169052,-0.705857,1
0.729446,0.656810,0
-0.924156,0.558727,0
0.345252,0.960207,0
-0.018745,1.116439,0
-0.023043,0.942502,0
0.814446,-0.597637,1
1.487270,-0.320764,1
-0.838190,0.333023,0
2.025929,0.041196,1
0.824623,0.641503,0
0.276730,-0.110875,1
-0.941112,0.149188,0
1.651239,-0.261496,1
0.968893,0.403506,0
0.243848,1.031061,0
1.684984,-0.297918,1
0.300168,0.956271,0
0.332899,0.747508,0
0.416890,0.939928,0
0.007897,0.134636,1
0.888217,0.447130,0
1.080411,-0.646583,1
0.489703,0.790431,0
-1.052852,0.071522,0
0.506657,0.979367,0
0.052692,-0.192451,1
1.027847,0.388150,0
-0.285791,1.112672,0
1.842454,0.014823,1
1.723586,-0.239837,1
-0.055957,0.958471,0
0.349116,0.835091,0
-0.677479,0.616778,0
0.227261,-0.072986,1
1.815374,-0.260533,1
0.330271,-0.293670,1
1.109897,0.166884,0
0.502063,0.753144,0
1.803571,0.381087,1
0.010637,1.050995,0
-0.907140,0.245246,0
-1.156001,0.227043,0
0.012363,-0.176212,1
0.068389,0.304843,1
-0.870775,0.705628,0
-0.801131,0.801622,0
0.787666,0.757765,0
-0.114041,1.048277,0
1.291653,-0.445655,1
0.551612,-0.445658,1
-0.916194,-0.020130,0
1.981067,0.070562,1
0.810376,-0.419732,1
1.841063,0.421655,1
0.577297,0.788475,0
0.282699,-0.212109,1
1.075045,0.094685,0
0.316870,-0.219132,1
-0.956092,0.499473,0
-0.740180,0.345781,0
0.218783,-0.040732,1
2.042195,0.096777,1
0.012726,1.002236,0
1.565157,-0.215626,1
1.858949,0.027728,1
1.104360,-0.378275,1
1.346385,-0.406914,1
0.506953,0.781291,0
0.040802,0.144145,1
0.335749,0.783377,0
1.846561,0.053663,1
-1.093893,-0.045919,0
-0.895769,0.155072,0
0.036611,1.025879,0
-0.070609,1.042848,0
0.140111,0.102873,1
0.154906,0.908068,0
-0.955581,0.287469,0
-0.765243,0.850391,0
-0.250944,0.889548,0
1.343951,-0.599442,1
1.066139,0.018428,0
1.285749,-0.285769,1
1.814354,0.044586,1
-1.003510,0.355563,0
0.762949,-0.315120,1
0.865434,0.099349,0
1.005588,0.411724,0
1.099482,-0.373767,1
0.111150,0.402316,1
2.036526,0.525570,1
-0.475815,0.998175,0
0.033987,0.170569,1
0.173151,0.093769,1
0.962203,0.374764,0
1.147596,-0.359176,1
0.233276,0.970340,0
1.108901,-0.513680,1
0.827879,0.800048,0
0.771768,0.659378,0
0.250541,0.178745,1
-0.930081,0.684412,0
1.752711,-0.068073,1
1.971307,0.105709,1
-0.963731,0.694959,0
-0.561583,0.887646,0
1.188013,-0.504535,1
1.643594,-0.221608,1
0.028587,1.011092,0
-0.498334,0.869392,0
1.661839,-0.175973,1
0.021379,-0.055032,1
0.506307,0.884935,0
0.883115,0.200825,0
-0.283332,0.858193,0
-0.020580,0.296001,1
1.082521,-0.038783,0
-0.763038,0.334827,0
0.303977,-0.431368,1
0.054865,0.210433,1
-0.851640,0.469392,0
-0.636349,0.928381,0
0.635803,0.924569,0
1.028107,0.319999,0
-0.881819,0.630394,0
2.172690,0.382022,1
0.090311,0.889385,0
0.888275,-0.537983,1
1.880096,0.330310,1
0.514434,-0.294651,1
0.305768,1.014408,0
-0.963312,-0.085979,0
-0.031599,-0.100065,1
0.095512,-0.203581,1
0.733274,-0.386136,1
0.432382,-0.317392,1
0.738159,-0.446095,1
1.401672,-0.361598,1
0.589887,0.566959,0
0.691033,0.103357,0
0.751507,-0.614091,1
0.550683,0.844831,0
-1.087253,0.223500,0
1.333783,-0.573780,1
0.803510,-0.531292,1
0.821008,-0.602658,1
1.001335,0.244412,0
1.686767,-0.013366,1
0.925824,-0.581741,1
1.964045,0.207326,1
0.071544,0.533708,1
0.700252,-0.490919,1
0.324197,0.743463,0
1.948189,0.509173,1
-0.888045,0.438076,0
1.981378,0.282895,1
0.486982,0.758958,0
1.148504,-0.340691,1
1.780168,-0.344832,1
0.106890,0.001097,1
-0.253924,1.035194,0
-0.491878,0.841944,0
-0.914254,0.552664,0
1.655159,-0.251088,1
0.027913,1.141329,0
0.913450,0.137323,0
1.169495,-0.716896,1
1.118714,-0.565214,1
-0.081377,0.424916,1
-0.073129,0.207381,1
-0.106938,0.686796,0
1.918225,0.171096,1
1.969441,0.304698,1
1.745902,-0.082580,1
0.441093,0.985909,0
0.153620,-0.188873,1
0.596850,-0.460868,1
1.616869,-0.342851,1
0.554258,0.937167,0
-0.973009,0.374513,0
-1.176580,0.222097,0
1.753820,-0.059414,1
-0.358171,0.812846,0
0.297922,1.098941,0
1.154309,-0.574133,1
0.699800,0.465317,0
0.861440,0.224132,0
0.167524,0.769732,0
1.924550,0.064764,1
-0.618796,0.798861,0
0.553811,0.832362,0
0.396475,-0.089969,1
-0.557354,0.893587,0
-0.061276,0.890129,0
2.000262,-0.056391,1
0.038157,1.066597,0
-0.713936,0.886977,0
1.344498,-0.504673,1
-1.116915,0.124454,0
0.225619,0.504528,1
0.162142,0.238022,1
1.020315,0.285429,0
-0.742702,0.210105,0
0.679629,-0.558099,1
0.020101,0.368375,1
0.080323,0.344085,1
1.808387,0.013099,1
1.731037,-0.332192,1
1.880554,-0.068962,1
0.952819,-0.046921,0
-1.035968,0.251585,0
1.051509,0.201560,0
-0.887734,0.474486,0
0.634613,0.719896,0
1.088976,-0.466031,1
-1.001466,0.170016,0
1.122230,-0.008540,0
0.629962,-0.307737,1
2.038447,0.518974,1
-0.649452,0.797339,0
0.726223,0.533402,0
-1.068419,0.123084,0
1.715262,-0.478889,1
-0.867216,0.028952,0
0.616696,0.996397,0
2.132802,0.500326,1
1.678552,-0.078464,1
0.694516,-0.321284,1
-0.892567,0.625329,0
1.072109,-0.534646,1
0.107390,0.726083,0
0.529136,0.771891,0
-0.463211,0.920998,0
-0.111800,1.080592,0
-0.122403,0.332045,1
-0.643775,0.782413,0
-0.583522,0.701492,0
-0.150276,0.896890,0
-0.641557,0.689944,0
0.867534,-0.759607,1
-0.807069,0.655393,0
-0.429091,0.923560,0
1.847800,0.509964,1
0.746932,-0.388431,1
0.083501,0.344064,1
0.831102,-0.650932,1
1.081766,-0.543485,1
2.065875,0.484037,1
0.591313,-0.363669,1
0.994392,0.248896,0
0.053075,0.198942,1
-0.619649,0.801814,0
-0.073743,0.157943,1
1.627915,-0.301541,1
-1.124448,0.197367,0
1.700127,0.005215,1
-0.150004,0.190623,1
0.445718,0.955940,0
0.463953,-0.467725,1
1.926903,0.045163,1
-1.106477,0.381941,0
1.268436,-0.314293,1
0.973916,0.689519,0
0.525480,-0.394623,1
1.687242,-0.086579,1
0.090802,-0.066096,1
0.960544,-0.583392,1
0.794148,-0.555270,1
0.283505,0.973453,0
1.840357,-0.251221,1
0.325384,0.051306,1
0.670159,-0.495557,1
1.295999,-0.438296,1
0.680030,-0.417520,1
0.145763,0.873490,0
-0.629398,0.855325,0
-0.830853,0.518233,0
1.934577,0.385117,1
-0.413881,0.820983,0
0.055523,1.175804,0
-0.911045,0.409990,0
-1.111013,0.453215,0
0.957139,-0.027672,0
1.716958,-0.130011,1
0.270157,-0.165575,1
1.105742,-0.338997,1
1.916601,0.440682,1
-0.282682,0.920320,0
0.512051,-0.366574,1
1.983430,0.081314,1
0.238231,1.034772,0
0.368084,0.965391,0
-0.942299,0.101845,0
-0.757112,0.511185,0
0.010574,0.159191,1
1.438745,-0.291059,1
-0.693116,0.796626,0
-0.749417,0.551377,0
1.824323,-0.068524,1
-0.174927,0.986762,0
-0.709143,0.529537,0
1.000845,0.018149,0
-0.414420,0.722578,0
-0.379072,1.015973,0
-0.688242,0.665020,0
0.373829,-0.005256,1
1.765525,-0.036553,1
-0.067649,0.377950,1
0.068687,0.898474,0
0.102746,0.382193,1
-0.559172,0.840123,0
0.178162,0.060913,1
0.100176,0.229531,1
1.958314,0.172890,1
0.945246,0.168802,0
0.999480,0.433772,0
1.907641,-0.186374,1
0.839561,-0.519779,1
-0.723199,0.791378,0
-0.942938,-0.062677,0
-0.790648,0.399951,0
1.205964,-0.518806,1
-0.910006,0.657788,0
0.662949,0.234480,0
0.714732,0.344499,0
0.265825,0.941964,0
1.093484,-0.661076,1
0.194595,-0.045519,1
0.275467,-0.129145,1
1.148438,-0.277193,1
0.395839,-0.196946,1
1.901374,0.264630,1
0.213851,-0.058495,1
0.282557,0.058095,1
-0.296458,0.899148,0
1.815705,-0.247057,1
0.286770,-0.020214,1
1.756370,-0.419295,1
-0.938658,0.707172,0
0.241634,-0.031303,1
-0.230041,1.020606,0
1.358438,-0.426278,1
-0.551660,0.705962,0
0.599570,0.635383,0
0.292595,-0.190166,1
-0.156879,1.065222,0
0.734451,-0.610769,1
1.048276,-0.435770,1
-0.123854,0.935818,0
0.901709,-0.422610,1
0.040722,0.179836,1
-0.237989,0.998946,0
1.471059,-0.385006,1
1.042845,0.058331,0
1.508181,-0.201500,1
0.557149,-0.117896,1
0.943563,0.261052,0
-0.007036,0.159643,1
0.121690,0.249700,1
1.346054,-0.338231,1
-0.888361,0.622357,0
1.000517,0.047851,0
1.321137,-0.500106,1
1.248239,-0.444364,1
1.563155,-0.379409,1
1.791705,0.029845,1
0.848201,0.321350,0
-1.080273,0.299828,0
0.479195,-0.225529,1
-1.078890,0.189821,0
0.203662,-0.041740,1
-0.557379,0.742127,0
0.360840,0.797504,0
0.720302,0.499256,0
0.005322,0.412870,1
-0.046001,1.082719,0
-1.056810,0.275266,0
-1.061946,0.040998,0
0.792288,0.675656,0
1.541782,-0.669020,1
1.876337,-0.106692,1
0.860627,0.209235,0
-0.089330,0.199245,1
1.198326,-0.418410,1
2.040834,0.553146,1
0.573739,0.889787,0
1.826226,0.123876,1
1.651132,-0.479918,1
-1.073830,0.136380,0
0.983063,0.346652,0
-0.557008,0.844465,0
0.859451,0.667761,0
-0.219443,0.846496,0
0.434749,-0.280919,1
0.914666,-0.433363,1
0.695676,0.487074,0
1.976974,-0.259274,1
-0.480760,0.888175,0
2.042894,-0.069556,1
1.089081,-0.351031,1
1.741864,-0.304927,1
0.385202,1.119685,0
-0.159223,0.977732,0
-0.040230,0.240148,1
0.237881,-0.233233,1
0.211443,0.026217,1
0.861962,-0.655390,1
-0.974090,0.178977,0
0.311171,-0.083219,1
0.101133,0.047858,1
1.151317,-0.380478,1
0.487352,-0.373025,1
0.207097,0.099553,1
2.183589,0.375938,1
0.136238,0.036442,1
0.832903,0.473256,0
0.482785,1.000435,0
0.032813,0.384681,1
1.958413,0.175783,1
0.838308,0.453604,0
1.030794,0.194415,0
1.731284,-0.020533,1
-0.232263,0.727956,0
0.208226,-0.263521,1
0.151015,0.979614,0
0.694289,0.744072,0
2.076336,0.554194,1
-0.325995,1.009686,0
-0.471310,0.971765,0
0.020422,0.116948,1
1.974922,0.099606,1
1.678898,-0.099759,1
-0.757747,0.695996,0
0.830524,-0.062637,0
0.009332,0.001971,1
-0.864882,0.507903,0
0.382814,-0.455403,1
1.779152,0.318327,1
-0.805427,0.464996,0
-1.046263,0.112676,0
0.338350,-0.313300,1
0.339369,0.971488,0
0.376198,-0.243699,1
0.072775,-0.089765,1
0.327974,0.907030,0
0.853083,-0.472323,1
0.692595,0.668213,0
-0.557600,0.752763,0
0.487160,0.851807,0
1.110100,-0.428106,1
-0.582437,0.719012,0
1.413036,-0.400509,1
0.042907,0.868202,0
0.086320,0.855562,0
0.663041,1.051361,0
-0.011549,0.911158,0
0.506658,-0.418940,1
1.596733,-0.434828,1
0.870765,-0.402084,1
1.814471,-0.006820,1
0.066071,0.959569,0
1.282760,0.347841,0
0.810700,-0.561654,1
1.293793,-0.443745,1
-0.036797,0.709908,1
0.612240,0.965135,0
0.848462,0.593190,0
1.189984,-0.351504,1
1.559504,-0.369903,1
1.273145,-0.535309,1
1.832565,0.132540,1
0.157529,0.097391,1
-0.691156,0.746247,0
-0.676900,0.907380,0
1.920940,0.074068,1
1.008341,0.124878,0
-0.028678,0.198681,1
0.764239,-0.601406,1
-0.266257,1.017892,0
1.156312,-0.392113,1
1.751499,-0.270322,1
0.563888,1.067027,0
1.573603,-0.178030,1
1.810358,-0.070431,1
0.997553,0.045832,0
1.939791,0.201406,1
-0.084695,0.099129,1
0.208063,0.768788,0
-0.893233,0.548997,0
0.488960,-0.349489,1
0.186400,0.121195,1
1.443658,-0.313844,1
0.204634,-0.043051,1
-0.120641,0.270578,1
0.099541,-0.036668,1
-0.239581,0.929180,0
0.192964,0.909751,0
0.594225,-0.275587,1
-0.955132,0.192277,0
-0.329243,1.035714,0
0.832579,-0.005420,0
0.799187,0.693942,0
2.154547,-0.079222,1
0.611690,-0.704072,1
-0.758345,0.528163,0
0.106686,0.434120,1
-0.457309,0.978189,0
1.870279,-0.091621,1
-0.027043,0.195230,1
0.164716,0.203809,1
0.409118,-0.267197,1
1.081397,-0.549215,1
1.542839,-0.471014,1
0.605473,-0.401365,1
0.908618,0.206335,0
0.088270,0.515227,1
1.036759,-0.652604,1
1.904228,0.215074,1
1.392320,-0.105176,1
0.149791,0.226433,1
-0.059591,1.033927,0
0.126433,-0.209217,1
1.067327,-0.408093,1
-0.659998,0.701947,0
0.597662,0.579880,0
1.956309,0.542243,1
0.364513,1.017627,0
-0.378431,1.102707,0
0.868818,0.486417,0
0.821973,0.574746,0
0.890615,-0.343676,1
0.212857,0.395721,1
1.983160,0.205866,1
-1.009955,0.544643,0
2.011819,0.478973,1
-0.552475,0.919142,0
1.209987,-0.052147,0
0.557402,-0.310351,1
0.121886,-0.124293,1
0.295570,0.867165,0
1.745710,-0.028047,1
1.084688,-0.576297,1
1.508322,-0.182096,1
-0.620366,0.562338,0
-0.622788,0.823662,0
-0.860761,0.620316,0
0.342817,0.832713,0
0.511572,-0.289551,1
0.817330,0.522243,0
1.241049,-0.366758,1
1.465806,-0.470835,1
-0.314239,0.993451,0
2.165795,0.275021,1
1.513041,-0.289346,1
-0.687596,0.372109,0
2.091559,0.625500,1
0.246752,0.865377,0
1.995396,-0.118921,1
0.761459,0.805275,0
1.536884,-0.446871,1
-0.801856,0.657473,0
0.884221,0.321765,0
-0.290879,1.043091,0
0.675186,0.749981,0
0.934190,0.546140,0
-0.931216,0.173060,0
0.422798,0.815762,0
0.482478,-0.490542,1
0.249887,0.822733,0
0.198125,-0.408882,1
1.605595,-0.381371,1
1.081884,0.061900,0
0.008359,-0.260356,1
-0.572884,0.899534,0
1.470212,-0.380610,1
0.869297,0.388485,0
0.193902,0.129603,1
0.087064,-0.139386,1
1.993357,-0.181403,1
-0.814364,0.484481,0
1.138339,-0.548324,1
1.959734,0.241944,1
1.100175,-0.523615,1
0.178007,-0.010775,1
0.711654,0.763955,0
-1.032739,0.500367,0
0.972512,0.584879,0
0.130901,0.084996,1
0.683963,0.800852,0
1.711331,-0.068468,1
-0.662592,0.764984,0
0.333655,-0.197712,1
0.711755,-0.317270,1
0.615265,-0.286527,1
0.207658,1.024598,0
0.237094,-0.165477,1
1.852875,-0.202192,1
0.662206,-0.429417,1
1.248782,-0.567559,1
1.565239,-0.319456,1
0.023624,0.457339,1
-0.299352,1.084459,0
0.443187,-0.340055,1
1.681591,-0.298029,1
-0.282881,0.915810,0
0.504126,-0.618181,1
-0.943051,0.152089,0
0.078634,-0.019335,1
-0.696292,0.844037,0
-0.846229,0.517567,0
1.124070,0.245984,0
1.864473,0.152378,1
2.004070,-0.220492,1
-0.580811,0.926518,0
-0.975480,-0.104899,0
0.453476,-0.237962,1
0.083352,0.019886,1
-0.062868,1.014354,0
0.571169,0.942123,0
-1.083934,0.394133,0
0.080026,1.091820,0
-0.764665,0.624725,0
-0.738491,0.853921,0
0.222660,-0.041002,1
0.861259,0.229979,0
0.506551,-0.259088,1
0.296293,0.826673,0
1.252729,-0.385680,1
0.797584,-0.415890,1
1.989452,0.071264,1
0.095969,1.071463,0
-0.993237,0.310855,0
0.202642,0.955113,0
-0.784373,0.757949,0
-0.912133,0.205066,0
-0.913012,0.441634,0
0.786617,0.466564,0
0.540179,0.836917,0
0.595222,-0.438494,1
-0.080678,1.109798,0
-1.103511,-0.168111,0
1.751324,-0.193519,1
0.033052,1.017828,0
0.523141,-0.401239,1
0.993451,0.225164,0
1.684108,0.012770,1
1.596917,-0.469220,1
0.159585,0.834536,0
-0.296164,0.973557,0
0.666704,0.677963,0
1.977236,0.371932,1
-0.578731,0.915007,0
1.209281,-0.398045,1
-0.460514,0.803728,0
1.495066,-0.255007,1
1.894210,0.507319,1
0.806646,-0.593769,1
1.990416,0.284332,1
1.988047,0.237584,1
0.241412,-0.007931,1
0.172100,0.997941,0
1.759605,0.034374,1
0.704213,0.877748,0
-0.871481,0.592145,0
0.862386,-0.579021,1
-1.128056,0.127925,0
-0.839297,0.525270,0
2.038185,0.337428,1
2.041266,0.428420,1
-0.826812,0.442375,0
1.663042,-0.151166,1
1.660240,-0.299104,1
1.167165,-0.359161,1
0.237696,1.018174,0
1.676076,-0.405814,1
0.171091,0.066555,1
0.209852,0.116653,1
-0.375955,0.766103,0
0.500547,-0.365830,1
-0.989008,0.247945,0
1.909980,0.456067,1
0.046916,0.007123,1
-0.770224,0.424646,0
-0.986530,0.387226,0
1.274006,-0.587074,1
1.069665,-0.600739,1
-1.025740,-0.050777,0
0.341275,-0.541254,1
0.314006,-0.339090,1
0.973280,-0.433273,1
-0.755700,0.318610,0
0.641797,-0.589325,1
-0.998301,0.119182,0
0.930524,0.225877,0
1.252827,-0.364831,1
0.843358,-0.366898,1
1.127111,-0.457683,1
1.874057,0.053519,1
0.675690,-0.490486,1
0.179092,0.813044,0
0.818933,0.745635,0
-1.098044,0.332079,0
1.699259,-0.279613,1
1.382713,-0.278636,1
0.550877,0.873042,0
-0.213727,1.010231,0
1.777691,-0.015668,1
2.029495,0.217817,1
1.425367,-0.512813,1
0.928538,0.540150,0
-0.950158,0.093070,0
1.908225,0.083934,1
0.550571,-0.430886,1
0.488196,0.876583,0
0.250983,1.184552,0
0.389297,-0.163520,1
0.941578,-0.605443,1
1.068282,0.147032,0
1.718909,-0.480614,1
-0.654212,0.635047,0
0.155974,1.137806,0
2.225757,0.456912,1
0.897356,-0.516018,1
-0.074599,0.949127,0
1.880724,0.235747,1
0.379924,1.059514,0
-0.719443,0.857420,0
1.098726,-0.636885,1
0.018985,0.585381,1
1.671261,-0.189193,1
0.870441,0.236275,0
1.809123,-0.048330,1
1.995647,0.515510,1
-0.777202,0.295761,0
0.061963,1.048674,0
0.817920,0.622837,0
-0.029085,0.363497,1
1.259995,-0.578044,1
0.909425,0.070594,0
-0.927323,0.557358,0
0.729656,-0.540732,1
0.153769,-0.144140,1
-0.010972,0.062434,1
1.671882,-0.310043,1
0.553478,-0.364090,1
-0.074881,0.316452,1
1.933636,-0.032219,1
-0.929089,0.533147,0
0.214274,-0.213569,1
0.800292,0.356662,0
-0.522342,0.820696,0
1.688676,-0.099547,1
-0.695811,0.885366,0
-0.362263,1.015903,0
1.971180,0.371625,1
0.172188,1.012375,0
1.423787,-0.439189,1
0.386449,0.698738,0
2.054560,0.158234,1
0.679632,0.776859,0
-0.346549,1.008163,0
0.221832,1.009865,0
0.986889,-0.256772,1
-0.580071,0.758728,0
-0.145157,1.038772,0
-1.007512,0.479309,0
0.046001,0.228988,1
1.539816,-0.385340,1
1.460985,-0.373230,1
1.119564,0.476180,0
0.122744,0.985748,0
1.680093,-0.073649,1
0.896939,0.055625,0
0.364918,0.944517,0
-0.288287,0.517208,1
2.021799,0.218917,1
1.382218,-0.418402,1
0.757288,0.500223,0
-0.937650,0.210358,0
-0.468227,0.874775,0
0.022213,0.043341,1
-0.259351,0.790272,0
1.266638,-0.419165,1
1.295837,-0.369617,1
-1.164148,0.224653,0
0.904660,0.284142,0
0.744301,0.637594,0
-0.863507,0.137122,0
0.368743,-0.082762,1
0.603170,0.898678,0
0.993955,-0.561379,1
1.038621,-0.405060,1
1.069145,-0.398397,1
0.240144,0.912064,0
-1.050038,0.570100,0
1.610066,-0.480453,1
0.351174,0.896431,0
0.650826,-0.420634,1
0.202288,-0.009687,1
0.264167,0.007057,1
-0.187006,0.905512,0
0.174020,-0.361138,1
-0.968096,0.356814,0
1.151671,-0.379193,1
-1.007762,0.216791,0
1.915913,-0.004593,1
0.075580,0.762562,0
0.191126,-0.039643,1
1.883150,-0.024335,1
0.314200,0.069712,1
0.193885,0.908987,0
0.630957,0.680785,0
0.848159,-0.532369,1
1.672283,-0.202725,1
0.734107,0.825065,0
0.171065,1.118852,0
-0.754219,0.647450,0
-0.074355,-0.055571,1
0.177370,0.027590,1
-0.770731,0.546592,0
-0.775952,0.711013,0
1.088735,-0.489280,1
0.200035,0.991816,0
0.478290,0.960785,0
0.982220,-0.558814,1
0.080470,0.383138,1
-0.154212,1.095119,0
0.858919,0.493418,0
-0.328709,1.117166,0
-0.850518,0.176347,0
-0.210097,1.096153,0
-0.921902,0.693113,0
-0.147227,0.470842,1
0.111762,-0.060151,1
-0.787459,0.563167,0
1.853604,0.504282,1
0.895419,0.439436,0
-0.016561,0.270416,1
0.885525,-0.547735,1
0.572373,-0.306468,1
1.145547,-0.079295,0
0.296726,1.000410,0
-0.191181,0.878371,0
0.190364,0.850131,0
0.280813,0.788928,0
1.230173,-0.457513,1
2.014099,0.384916,1
0.791816,-0.596536,1
1.044132,-0.535052,1
-0.812261,0.399249,0
0.279654,0.913445,0
0.255637,-0.124215,1
-1.140947,0.014614,0
1.920411,-0.107395,1
0.910658,-0.545396,1
0.756388,0.917542,0
-0.006485,0.271963,1
0.128603,-0.055819,1
1.548944,-0.245467,1
0.335992,0.854989,0
0.152910,1.070832,0
-0.731263,0.415978,0
-0.894358,0.467820,0
1.548398,-0.533038,1
1.806105,-0.099809,1
